Team,Location,Game Number,Team Points,Opp Points,Result,Date,Opponent,EFG%,TOV%,ORB%,FTR,Pace,OEff,DEff,Opp TSP,Opp TOV,Opp ORB,Opp FTR,Opp Poss,Opp OEff,Opp DEff,Rolling3EFG,Rolling3TOV,Rolling3ORB,Rolling3FTR,Rolling3Pace,Rolling3OEff,Rolling3DEff,Opp R3EFG,Opp R3TOV,Opp R3ORB,Opp R3FTR,Opp R3Pace,Opp R3 OEff,Opp R3 DEff,Rolling9EFG,Rolling9TOV,Rolling9ORB,Rolling9FTR,Rolling9Pace,Rolling9OEff,Rolling9DEff,Opp R9EFG,Opp R9TOV,Opp R9ORB,Opp R9FTR,Opp R9Pace,Opp R9 OEff,Opp R9 DEff,Odds,Line,Cover
CLE,1,25,95,91,1,20141219,BRK,0.461,0.151,0.25,0.312,93.2,102.0,97.7,0.532,0.161,0.10800000000000001,0.103,93.2,97.7,102.0,0.517,0.07933333333333335,0.2256666666666667,0.18066666666666675,89.56666666666662,115.03333333333332,124.7333333333333,0.5413333333333331,0.1403333333333334,0.2310000000000001,0.2053333333333333,88.89999999999998,110.4666666666667,107.8,0.5175555555555557,0.11766666666666666,0.2797777777777777,0.2272222222222221,90.36666666666666,113.83333333333336,112.38888888888893,0.4713333333333334,0.13100000000000006,0.2565555555555555,0.17288888888888893,89.31111111111113,100.97777777777776,105.44444444444444,-1000.0,-12.0,-1.0
CLE,1,26,105,91,1,20141221,MEM,0.6509999999999999,0.14800000000000002,0.133,0.079,88.0,119.3,103.4,0.459,0.08900000000000001,0.293,0.14,88.0,103.4,119.3,0.491,0.11066666666666668,0.2256666666666667,0.21733333333333327,90.3333333333333,107.2,113.63333333333333,0.461,0.08000000000000003,0.23800000000000002,0.1666666666666667,90.36666666666667,107.36666666666667,106.93333333333332,0.5048888888888889,0.115,0.2853333333333333,0.22077777777777768,89.78888888888889,112.62222222222223,111.04444444444448,0.512,0.10988888888888887,0.2283333333333332,0.21644444444444447,90.7222222222222,111.3111111111112,108.53333333333336,-170.0,-4.0,1.0
CLE,1,27,125,104,1,20141223,MIN,0.595,0.14800000000000002,0.33299999999999996,0.298,98.4,127.1,105.7,0.466,0.152,0.381,0.25,98.4,105.7,127.1,0.5373333333333332,0.12666666666666668,0.20333333333333334,0.19533333333333336,89.19999999999996,111.56666666666666,116.0,0.4823333333333331,0.11800000000000001,0.2676666666666668,0.19333333333333327,92.4333333333333,104.20000000000006,116.49999999999993,0.5224444444444445,0.1122222222222222,0.2815555555555556,0.1962222222222221,89.51111111111112,114.82222222222224,111.84444444444449,0.4518888888888889,0.12533333333333332,0.2834444444444445,0.2248888888888889,94.02222222222224,100.91111111111107,111.55555555555551,-1400.0,-14.0,1.0
CLE,0,28,91,101,0,20141225,MIA,0.486,0.14800000000000002,0.262,0.292,88.0,103.5,114.8,0.518,0.107,0.316,0.16699999999999998,88.0,114.8,103.5,0.569,0.149,0.2386666666666667,0.2296666666666667,93.19999999999996,116.13333333333333,102.26666666666664,0.523,0.14,0.2293333333333335,0.20200000000000004,88.76666666666661,108.90000000000003,105.09999999999997,0.5283333333333334,0.11511111111111112,0.27788888888888885,0.2107777777777776,90.58888888888887,115.7888888888889,112.18888888888893,0.4923333333333334,0.12733333333333338,0.2356666666666667,0.2289999999999999,87.86666666666667,105.20000000000003,109.27777777777777,-235.0,-5.5,-1.0
CLE,0,29,98,89,1,20141226,ORL,0.463,0.09,0.205,0.3,88.5,110.7,100.5,0.555,0.17,0.147,0.11,88.5,100.5,110.7,0.5773333333333331,0.14800000000000002,0.2426666666666667,0.223,91.46666666666664,116.63333333333333,107.96666666666664,0.4959999999999998,0.12733333333333344,0.20933333333333345,0.13599999999999998,93.7333333333333,100.30000000000004,104.06666666666668,0.5236666666666667,0.1187777777777778,0.25533333333333336,0.2246666666666665,90.45555555555555,113.57777777777781,113.9777777777778,0.5041111111111111,0.1342222222222222,0.2088888888888888,0.13666666666666666,90.94444444444441,101.63333333333333,106.29999999999997,-185.0,-5.0,1.0
CLE,1,30,80,103,0,20141228,DET,0.409,0.16,0.233,0.159,91.4,87.6,112.7,0.544,0.095,0.28,0.044,91.4,112.7,87.6,0.5146666666666665,0.12866666666666662,0.26666666666666666,0.2966666666666667,91.63333333333333,113.76666666666664,107.0,0.5243333333333332,0.0986666666666667,0.29399999999999993,0.15200000000000002,96.59999999999997,111.80000000000004,113.5333333333333,0.513888888888889,0.11644444444444448,0.24,0.2326666666666665,90.94444444444444,112.0,111.80000000000004,0.4905555555555554,0.11255555555555556,0.2771111111111111,0.1815555555555555,93.84444444444445,106.5,111.98888888888888,-475.0,-9.0,-1.0
CLE,0,31,101,109,0,20141230,ATL,0.518,0.162,0.22899999999999998,0.16699999999999998,97.8,103.3,111.5,0.57,0.142,0.184,0.241,97.8,111.5,103.3,0.4526666666666666,0.13266666666666665,0.2333333333333334,0.2503333333333333,89.3,100.59999999999998,109.33333333333331,0.4590000000000001,0.14833333333333332,0.2426666666666667,0.22233333333333336,93.03333333333329,98.26666666666661,105.8333333333333,0.512888888888889,0.12033333333333335,0.2325555555555556,0.22022222222222204,90.68888888888887,110.58888888888893,112.11111111111114,0.5126666666666668,0.12811111111111112,0.18577777777777774,0.21977777777777788,92.92222222222222,106.67777777777776,102.87777777777781,135.0,3.5,-1.0
CLE,1,32,80,96,0,20141231,MIL,0.388,0.115,0.24100000000000002,0.165,89.4,89.5,107.4,0.506,0.096,0.265,0.056,89.4,107.4,89.5,0.4633333333333332,0.1373333333333333,0.22233333333333336,0.2086666666666667,92.56666666666666,100.53333333333332,108.23333333333332,0.5086666666666666,0.1643333333333333,0.1643333333333333,0.19700000000000006,94.13333333333333,101.23333333333339,89.53333333333335,0.5105555555555557,0.132,0.2302222222222223,0.2163333333333332,91.45555555555552,108.12222222222223,109.9444444444445,0.5424444444444446,0.1645555555555556,0.17544444444444454,0.20499999999999985,94.67777777777776,105.70000000000003,102.94444444444444,-230.0,-6.5,-1.0
CLE,0,33,91,87,1,20150102,CHO,0.402,0.065,0.271,0.241,91.7,99.3,94.9,0.402,0.125,0.313,0.195,91.7,94.9,99.3,0.4383333333333332,0.14566666666666664,0.2343333333333334,0.1636666666666667,92.86666666666667,93.46666666666664,110.53333333333336,0.4240000000000001,0.13166666666666674,0.19099999999999984,0.22833333333333314,94.8,92.29999999999993,105.03333333333323,0.4967777777777778,0.13366666666666668,0.23477777777777786,0.21855555555555534,91.2333333333333,106.26666666666668,111.17777777777785,0.4678888888888889,0.1087777777777778,0.2396666666666667,0.21122222222222226,93.62222222222222,104.10000000000004,103.15555555555555,-130.0,-2.0,1.0
CLE,1,34,90,109,0,20150104,DAL,0.453,0.114,0.273,0.14,88.7,101.4,122.8,0.6409999999999999,0.10800000000000001,0.133,0.115,88.7,122.8,101.4,0.4359999999999999,0.114,0.2470000000000001,0.1910000000000001,92.96666666666664,97.36666666666667,104.6,0.5363333333333332,0.09066666666666667,0.19366666666666688,0.228,98.33333333333331,117.06666666666666,99.93333333333337,0.4858888888888889,0.1318888888888889,0.2396666666666667,0.2236666666666665,91.8222222222222,104.7,105.40000000000008,0.5338888888888886,0.12188888888888888,0.2292222222222221,0.20911111111111114,97.27777777777777,112.85555555555551,103.49999999999996,260.0,7.0,-1.0
CLE,0,35,92,95,0,20150105,PHI,0.453,0.10400000000000001,0.271,0.17600000000000002,91.2,100.8,104.1,0.525,0.166,0.21100000000000002,0.152,91.2,104.1,100.8,0.4143333333333332,0.09799999999999998,0.2616666666666668,0.18200000000000008,89.93333333333332,96.73333333333332,108.36666666666667,0.4490000000000001,0.18233333333333326,0.322,0.18766666666666665,96.69999999999992,94.2666666666667,125.83333333333329,0.485,0.1277777777777778,0.2422222222222223,0.2045555555555554,91.3222222222222,104.63333333333334,108.18888888888895,0.4447777777777777,0.17733333333333334,0.2685555555555557,0.21399999999999994,96.48888888888888,92.5222222222222,109.89999999999992,-185.0,4.0,1.0
CLE,1,36,93,105,0,20150107,HOU,0.476,0.142,0.295,0.183,89.9,103.4,116.8,0.523,0.15,0.442,0.174,89.9,116.8,103.4,0.436,0.09433333333333332,0.2716666666666668,0.1856666666666668,90.5333333333333,100.5,107.2666666666667,0.5013333333333335,0.149,0.3376666666666664,0.1166666666666667,94.86666666666666,106.76666666666664,106.4333333333333,0.4630000000000001,0.12288888888888892,0.2575555555555556,0.2153333333333332,91.67777777777776,102.57777777777778,108.26666666666674,0.5195555555555557,0.15011111111111114,0.2947777777777778,0.15722222222222207,95.55555555555556,107.92222222222219,104.66666666666664,255.0,7.0,-1.0
CLE,0,37,94,112,0,20150109,GSW,0.448,0.127,0.28600000000000003,0.198,94.5,99.4,118.5,0.5579999999999999,0.122,0.225,0.18600000000000005,94.5,118.5,99.4,0.4606666666666666,0.11999999999999998,0.2796666666666668,0.16633333333333342,89.9333333333333,101.86666666666666,114.56666666666668,0.5696666666666667,0.09533333333333333,0.2569999999999999,0.18866666666666668,98.5,122.03333333333336,101.06666666666663,0.4497777777777779,0.12222222222222225,0.2533333333333333,0.2025555555555554,90.73333333333332,99.94444444444444,109.50000000000007,0.5591111111111113,0.11888888888888892,0.23422222222222225,0.18344444444444447,99.15555555555555,115.32222222222224,102.4777777777778,650.0,12.0,-1.0
CLE,0,38,84,103,0,20150111,SAC,0.494,0.14400000000000002,0.136,0.09,89.6,93.8,115.0,0.523,0.040999999999999995,0.16699999999999998,0.151,89.6,115.0,93.8,0.4589999999999999,0.12433333333333332,0.2840000000000001,0.1856666666666668,91.86666666666665,101.2,113.13333333333334,0.4720000000000002,0.13399999999999998,0.21733333333333346,0.2736666666666667,100.2,102.3333333333333,105.39999999999986,0.4455555555555557,0.1198888888888889,0.256,0.19211111111111093,91.45555555555555,99.48888888888894,109.9111111111112,0.501222222222222,0.14299999999999996,0.25755555555555554,0.2491111111111112,97.89999999999998,106.51111111111112,113.21111111111105,145.0,3.0,-1.0
CLE,0,39,100,107,0,20150113,PHO,0.518,0.17300000000000001,0.39,0.183,88.8,112.6,120.4,0.5720000000000001,0.111,0.257,0.263,88.8,120.4,112.6,0.4726666666666666,0.13766666666666666,0.2390000000000001,0.15700000000000006,91.33333333333331,98.86666666666667,116.7666666666667,0.4843333333333336,0.1453333333333334,0.2350000000000001,0.17199999999999982,99.96666666666668,99.69999999999992,104.03333333333336,0.4490000000000001,0.1258888888888889,0.2483333333333333,0.1687777777777776,91.57777777777777,97.61111111111113,111.5222222222223,0.5321111111111111,0.1327777777777778,0.2376666666666667,0.21022222222222225,98.46666666666664,110.85555555555555,107.88888888888893,160.0,4.5,-1.0
CLE,0,40,109,102,1,20150115,LAL,0.532,0.08800000000000001,0.308,0.333,87.4,124.7,116.7,0.5660000000000001,0.113,0.235,0.211,87.4,116.7,124.7,0.4866666666666666,0.14799999999999994,0.27066666666666683,0.15700000000000006,90.96666666666664,101.93333333333337,117.96666666666668,0.4213333333333331,0.11266666666666665,0.25033333333333346,0.19000000000000009,94.66666666666669,95.0,94.26666666666672,0.4611111111111113,0.12733333333333338,0.26577777777777783,0.1714444444444443,91.28888888888888,100.38888888888887,112.37777777777788,0.4859999999999999,0.12444444444444447,0.1868888888888888,0.19966666666666671,94.83333333333334,101.17777777777769,104.71111111111105,-250.0,-6.0,1.0
CLE,0,41,126,121,1,20150116,LAC,0.614,0.16399999999999998,0.316,0.289,101.2,124.5,119.5,0.527,0.10800000000000001,0.34700000000000003,0.275,101.2,119.5,124.5,0.5146666666666666,0.13499999999999993,0.2780000000000002,0.20200000000000004,88.59999999999998,110.36666666666667,117.36666666666667,0.5253333333333333,0.09899999999999998,0.18033333333333348,0.18266666666666675,91.9333333333333,112.13333333333335,108.4666666666667,0.4626666666666669,0.11911111111111115,0.27455555555555555,0.18988888888888872,90.13333333333333,102.76666666666668,112.95555555555565,0.5354444444444444,0.11055555555555556,0.1853333333333332,0.2093333333333333,93.28888888888888,112.7555555555555,103.77777777777777,328.0,8.5,1.0
CLE,1,42,108,94,1,20150119,CHI,0.5,0.106,0.408,0.2,89.2,121.1,105.4,0.425,0.078,0.244,0.325,89.2,105.4,121.1,0.5546666666666666,0.14166666666666658,0.33800000000000024,0.26833333333333337,92.46666666666664,120.6,118.86666666666667,0.5480000000000002,0.10499999999999993,0.1896666666666668,0.18000000000000002,91.83333333333331,115.03333333333323,114.33333333333326,0.4877777777777779,0.1245555555555556,0.2828888888888889,0.2036666666666665,91.44444444444444,106.65555555555555,114.30000000000008,0.4807777777777781,0.12266666666666673,0.2954444444444445,0.22188888888888889,92.88888888888887,107.77777777777771,110.14444444444445,-170.0,-3.0,1.0
CLE,1,43,106,92,1,20150121,UTA,0.5489999999999999,0.124,0.366,0.21,89.3,118.6,103.0,0.464,0.156,0.348,0.16699999999999998,89.3,103.0,118.6,0.5486666666666665,0.11933333333333325,0.3440000000000001,0.27399999999999997,92.59999999999998,123.43333333333332,113.86666666666667,0.4566666666666666,0.12499999999999994,0.26899999999999985,0.16133333333333313,89.69999999999996,99.3,107.3,0.4986666666666668,0.12911111111111118,0.2981111111111111,0.19911111111111093,91.16666666666669,109.07777777777778,115.46666666666677,0.4807777777777778,0.14588888888888885,0.292888888888889,0.2131111111111111,89.83333333333331,103.48888888888894,105.61111111111107,-700.0,-10.0,1.0
CLE,1,44,129,90,1,20150123,CHO,0.601,0.098,0.268,0.247,98.3,131.3,91.6,0.416,0.099,0.21100000000000002,0.18,98.3,91.6,131.3,0.5543333333333331,0.13133333333333322,0.3633333333333335,0.233,93.2333333333333,121.4,109.3,0.39899999999999997,0.09433333333333342,0.284,0.1846666666666665,89.53333333333336,94.96666666666657,82.23333333333326,0.5093333333333334,0.13022222222222227,0.3084444444444444,0.2068888888888887,91.23333333333332,110.98888888888888,113.26666666666678,0.4557777777777781,0.10655555555555556,0.2828888888888889,0.2372222222222222,92.03333333333332,103.91111111111118,93.45555555555552,-550.0,-9.5,1.0
CLE,1,45,108,98,1,20150125,OKC,0.537,0.10400000000000001,0.256,0.244,94.1,114.8,104.1,0.447,0.073,0.213,0.149,94.1,104.1,114.8,0.5499999999999998,0.10933333333333324,0.3473333333333335,0.21899999999999997,92.26666666666664,123.66666666666669,100.0,0.457,0.09599999999999996,0.22166666666666668,0.1256666666666666,93.53333333333342,100.53333333333343,100.56666666666672,0.5257777777777778,0.1295555555555556,0.30811111111111106,0.2147777777777776,92.0222222222222,114.37777777777781,111.87777777777784,0.4765555555555554,0.12688888888888886,0.2624444444444446,0.17522222222222214,98.3,102.79999999999998,104.35555555555551,-165.0,-3.5,1.0
CLE,0,46,103,95,1,20150127,DET,0.468,0.08199999999999999,0.271,0.172,93.5,110.2,101.6,0.47,0.162,0.32,0.205,93.5,101.6,110.2,0.5623333333333331,0.10866666666666656,0.2966666666666669,0.2336666666666667,93.9,121.56666666666668,99.56666666666668,0.4969999999999999,0.1373333333333334,0.298,0.20000000000000004,98.4999999999999,109.29999999999997,112.7,0.5325555555555556,0.1253333333333334,0.30377777777777776,0.2215555555555553,92.48888888888888,115.64444444444445,110.46666666666677,0.4832222222222222,0.12188888888888888,0.2826666666666667,0.21744444444444444,94.48888888888888,107.58888888888886,108.1444444444444,-320.0,-7.5,1.0
CLE,1,47,99,94,1,20150128,POR,0.488,0.079,0.33299999999999996,0.188,82.2,120.4,114.3,0.5,0.084,0.256,0.175,82.2,114.3,120.4,0.5353333333333331,0.09466666666666657,0.2650000000000002,0.221,95.3,118.7666666666667,99.10000000000002,0.4736666666666671,0.10933333333333338,0.21133333333333326,0.2133333333333335,97.33333333333336,104.23333333333332,103.8333333333334,0.5347777777777778,0.1203333333333334,0.3021111111111111,0.21866666666666645,92.37777777777777,116.84444444444445,108.58888888888895,0.4896666666666668,0.11933333333333332,0.18522222222222226,0.20000000000000004,95.8222222222222,104.34444444444449,103.96666666666664,-215.0,-5.5,-1.0
CLE,1,48,101,90,1,20150130,SAC,0.544,0.159,0.163,0.175,97.7,103.4,92.1,0.375,0.14,0.275,0.321,97.7,92.1,103.4,0.4976666666666665,0.08833333333333322,0.28666666666666685,0.20133333333333334,89.93333333333332,115.13333333333334,106.6666666666667,0.4866666666666669,0.15266666666666667,0.2176666666666669,0.2993333333333334,97.83333333333331,103.46666666666664,118.53333333333323,0.5341111111111112,0.1131111111111112,0.32399999999999995,0.2295555555555554,91.55555555555556,119.8,108.51111111111118,0.4877777777777776,0.14255555555555552,0.2588888888888888,0.2507777777777779,94.86666666666665,104.75555555555556,112.0666666666666,-340.0,-6.5,1.0
CLE,0,49,106,90,1,20150131,MIN,0.54,0.12,0.439,0.138,87.7,120.8,102.6,0.451,0.11599999999999999,0.261,0.195,87.7,102.6,120.8,0.4999999999999998,0.10666666666666658,0.2556666666666669,0.17833333333333332,91.13333333333333,111.33333333333336,102.6666666666667,0.4549999999999998,0.13933333333333325,0.24633333333333365,0.30733333333333324,94.09999999999997,101.96666666666677,103.8999999999999,0.5370000000000001,0.11155555555555564,0.2987777777777777,0.2286666666666665,92.54444444444445,118.7777777777778,105.36666666666672,0.4677777777777778,0.1294444444444445,0.262111111111111,0.22066666666666668,91.38888888888893,101.97777777777776,111.56666666666658,-550.0,-10.0,1.0
CLE,1,50,97,84,1,20150202,PHI,0.526,0.17,0.297,0.192,91.4,106.1,91.9,0.474,0.2,0.256,0.128,91.4,91.9,106.1,0.5239999999999999,0.11933333333333325,0.3116666666666669,0.16699999999999995,89.19999999999996,114.86666666666667,103.00000000000004,0.5140000000000001,0.15499999999999994,0.25799999999999995,0.16599999999999995,88.8333333333333,103.83333333333336,95.06666666666662,0.537888888888889,0.11511111111111115,0.31333333333333324,0.20699999999999985,92.57777777777778,118.34444444444445,103.80000000000004,0.4516666666666667,0.15911111111111115,0.27011111111111125,0.1758888888888888,90.68888888888887,95.25555555555556,105.33333333333323,-3000.0,-16.5,-1.0
CLE,1,51,105,94,1,20150205,LAC,0.486,0.165,0.326,0.486,94.5,111.1,99.4,0.445,0.107,0.26899999999999996,0.14300000000000002,94.5,99.4,111.1,0.5366666666666666,0.1496666666666666,0.2996666666666669,0.1683333333333333,92.26666666666668,110.10000000000002,95.53333333333336,0.4986666666666666,0.09566666666666662,0.2763333333333336,0.13566666666666666,94.43333333333332,108.83333333333336,104.50000000000004,0.5281111111111112,0.11577777777777785,0.3112222222222222,0.19622222222222205,91.48888888888888,116.3,100.73333333333339,0.532,0.09788888888888893,0.2708888888888888,0.1904444444444444,92.21111111111107,116.40000000000002,104.7111111111111,-200.0,-4.5,1.0
CLE,0,52,99,103,0,20150206,IND,0.511,0.13699999999999998,0.319,0.09,89.3,110.9,115.4,0.519,0.081,0.243,0.266,89.3,115.4,110.9,0.5173333333333333,0.1516666666666666,0.35400000000000026,0.272,91.2,112.6666666666667,97.9666666666667,0.5629999999999996,0.12000000000000005,0.2276666666666665,0.19433333333333333,90.06666666666656,115.36666666666665,107.43333333333337,0.5265555555555557,0.12233333333333338,0.3021111111111111,0.2279999999999998,92.07777777777777,115.18888888888893,100.06666666666672,0.4925555555555557,0.14533333333333334,0.21977777777777774,0.19544444444444448,92.64444444444445,101.88888888888887,104.8444444444445,-255.0,-6.0,-1.0
CLE,1,53,120,105,1,20150208,LAL,0.659,0.134,0.182,0.146,95.5,125.6,109.9,0.445,0.061,0.322,0.16,95.5,109.9,125.6,0.5076666666666667,0.15733333333333324,0.3140000000000002,0.25599999999999995,91.73333333333336,109.36666666666667,102.23333333333336,0.4426666666666664,0.131,0.3026666666666668,0.17533333333333334,87.43333333333332,100.20000000000003,109.6333333333334,0.5223333333333334,0.12377777777777782,0.2968888888888889,0.21466666666666645,92.07777777777777,114.33333333333336,101.44444444444453,0.449222222222222,0.13622222222222222,0.2647777777777777,0.2016666666666667,91.70000000000002,98.12222222222212,108.1444444444444,-1800.0,-13.5,1.0
CLE,1,54,113,93,1,20150211,MIA,0.628,0.14800000000000002,0.294,0.192,90.8,124.4,102.4,0.458,0.131,0.267,0.19,90.8,102.4,124.4,0.5520000000000002,0.14533333333333326,0.2756666666666669,0.24066666666666656,93.10000000000002,115.86666666666667,108.23333333333336,0.5266666666666665,0.1493333333333334,0.2743333333333336,0.21266666666666686,89.86666666666666,109.36666666666672,109.43333333333334,0.5287777777777778,0.1277777777777778,0.2873333333333333,0.20344444444444426,91.76666666666668,113.70000000000002,103.47777777777785,0.4927777777777778,0.13566666666666655,0.2401111111111113,0.1938888888888888,89.2888888888889,103.0222222222223,106.12222222222219,-800.0,-11.5,1.0
CLE,0,55,98,113,0,20150212,CHI,0.482,0.145,0.22699999999999998,0.188,96.7,101.3,116.9,0.505,0.07200000000000001,0.28300000000000003,0.217,96.7,116.9,101.3,0.5993333333333334,0.13966666666666658,0.2650000000000002,0.14266666666666658,91.86666666666667,120.3,109.23333333333336,0.5573333333333333,0.11133333333333324,0.18300000000000005,0.16733333333333344,88.19999999999996,116.89999999999992,96.29999999999997,0.538888888888889,0.13266666666666665,0.2915555555555555,0.1976666666666665,91.4,114.76666666666672,103.28888888888895,0.4838888888888892,0.11888888888888892,0.275,0.19733333333333336,91.12222222222222,107.3222222222222,103.8,-118.0,0.0,-1.0
CLE,0,56,127,89,1,20150220,WAS,0.589,0.08900000000000001,0.244,0.233,97.6,130.2,91.2,0.448,0.154,0.273,0.14,97.6,91.2,130.2,0.5896666666666667,0.14233333333333326,0.2343333333333336,0.17533333333333326,94.33333333333336,117.09999999999998,109.73333333333336,0.5063333333333336,0.15266666666666662,0.3603333333333334,0.204,90.73333333333342,111.30000000000004,92.63333333333335,0.5404444444444445,0.13966666666666666,0.2866666666666666,0.19944444444444426,91.75555555555556,113.7777777777778,104.98888888888894,0.4875555555555554,0.14022222222222222,0.2716666666666668,0.2314444444444444,92.48888888888888,105.13333333333335,102.01111111111106,-155.0,-3.0,1.0
CLE,0,57,101,83,1,20150222,NYK,0.5820000000000001,0.149,0.184,0.114,91.9,109.9,90.3,0.389,0.09699999999999999,0.322,0.061,91.9,90.3,109.9,0.5663333333333334,0.12733333333333322,0.2550000000000003,0.20433333333333328,95.03333333333336,118.63333333333333,103.5,0.4366666666666667,0.14166666666666686,0.20399999999999974,0.236,92.90000000000002,95.46666666666664,110.93333333333337,0.5516666666666669,0.14077777777777778,0.2767777777777777,0.20444444444444426,93.46666666666664,114.86666666666667,102.42222222222229,0.4605555555555557,0.11322222222222215,0.2285555555555557,0.16222222222222218,90.5,100.38888888888896,109.32222222222224,-2000.0,-15.0,1.0
CLE,0,58,102,93,1,20150224,DET,0.532,0.138,0.10300000000000001,0.26,95.3,107.0,97.6,0.457,0.12,0.23399999999999999,0.22,95.3,97.6,107.0,0.551,0.12766666666666654,0.2183333333333336,0.17833333333333326,95.4,113.8,99.46666666666664,0.4799999999999998,0.1003333333333334,0.28633333333333344,0.1916666666666668,89.7999999999999,108.63333333333333,105.8333333333333,0.5558888888888891,0.13966666666666666,0.2791111111111111,0.1976666666666665,92.8222222222222,115.58888888888893,102.22222222222229,0.5084444444444443,0.10388888888888888,0.28788888888888897,0.21366666666666664,90.08888888888893,114.73333333333328,107.27777777777777,-290.0,-6.5,1.0
CLE,1,59,110,99,1,20150226,GSW,0.526,0.14800000000000002,0.21100000000000002,0.377,98.7,111.4,100.3,0.484,0.122,0.24600000000000002,0.109,98.7,100.3,111.4,0.5676666666666667,0.1253333333333332,0.17700000000000024,0.20233333333333325,94.93333333333334,115.7,93.03333333333336,0.5296666666666668,0.09466666666666664,0.17366666666666666,0.16666666666666666,97.16666666666669,110.43333333333332,106.4,0.5550000000000002,0.14166666666666666,0.24177777777777776,0.21122222222222206,93.66666666666664,114.05555555555559,101.6666666666667,0.5281111111111113,0.11255555555555556,0.233,0.1685555555555556,97.42222222222223,111.34444444444445,103.85555555555555,-165.0,-3.5,1.0
CLE,0,60,86,93,0,20150227,IND,0.408,0.133,0.259,0.12,93.3,92.1,99.6,0.463,0.079,0.18600000000000005,0.238,93.3,99.6,92.1,0.5466666666666667,0.14499999999999988,0.16600000000000026,0.25033333333333324,95.3,109.43333333333334,96.06666666666668,0.5146666666666665,0.1343333333333334,0.1916666666666665,0.17299999999999993,95.83333333333323,105.06666666666663,103.66666666666669,0.5550000000000002,0.13922222222222225,0.23222222222222225,0.2317777777777776,94.47777777777776,114.64444444444449,102.60000000000004,0.5235555555555557,0.12155555555555565,0.21555555555555544,0.20444444444444448,92.55555555555551,110.11111111111113,107.58888888888893,-150.0,-3.0,-1.0
CLE,0,61,103,105,0,20150301,HOU,0.469,0.12300000000000001,0.44,0.112,86.7,107.6,109.7,0.534,0.177,0.205,0.35100000000000003,86.7,109.7,107.6,0.4886666666666666,0.13966666666666652,0.1910000000000002,0.25233333333333324,95.76666666666664,103.5,99.16666666666669,0.5010000000000001,0.11133333333333324,0.2706666666666667,0.22099999999999995,98.43333333333337,110.06666666666663,103.3666666666666,0.5463333333333336,0.13566666666666669,0.2247777777777777,0.19111111111111093,94.34444444444445,112.53333333333336,102.62222222222229,0.5023333333333332,0.13511111111111115,0.28088888888888885,0.22344444444444425,99.04444444444445,107.8444444444444,105.8111111111112,-105.0,0.0,-1.0
CLE,1,62,110,79,1,20150303,BOS,0.539,0.10400000000000001,0.27899999999999997,0.157,93.0,118.3,85.0,0.392,0.13,0.21600000000000005,0.114,93.0,85.0,118.3,0.4676666666666667,0.13466666666666652,0.3033333333333335,0.203,92.89999999999998,103.7,103.2,0.4946666666666666,0.08666666666666667,0.26766666666666666,0.14966666666666673,96.0666666666665,111.73333333333322,103.36666666666665,0.5416666666666671,0.13411111111111113,0.2382222222222222,0.1935555555555554,94.05555555555556,112.1666666666667,101.98888888888894,0.4718888888888889,0.09899999999999998,0.2622222222222221,0.182111111111111,96.57777777777777,106.6555555555556,103.91111111111117,-900.0,-12.5,1.0
CLE,0,63,120,112,1,20150304,TOR,0.609,0.08800000000000001,0.25,0.321,88.0,136.3,127.2,0.608,0.085,0.212,0.203,88.0,127.2,136.3,0.472,0.11999999999999986,0.3260000000000002,0.1296666666666666,91.0,106.0,98.1,0.4929999999999994,0.1263333333333332,0.223,0.2780000000000001,92.80000000000008,108.73333333333336,114.56666666666678,0.5283333333333337,0.13077777777777774,0.249,0.1947777777777777,93.77777777777777,111.3555555555556,99.22222222222229,0.4707777777777775,0.135,0.21833333333333327,0.23044444444444456,93.98888888888888,101.51111111111106,103.25555555555559,-190.0,-4.5,1.0
CLE,0,64,97,106,0,20150306,ATL,0.514,0.16899999999999998,0.27,0.377,88.9,109.2,119.3,0.5479999999999999,0.11599999999999999,0.289,0.16699999999999998,88.9,119.3,109.2,0.5390000000000001,0.10499999999999986,0.32300000000000023,0.19666666666666646,89.2333333333333,120.73333333333336,107.3,0.5083333333333337,0.15966666666666662,0.2256666666666669,0.17000000000000026,94.63333333333328,102.86666666666656,96.86666666666662,0.5262222222222225,0.12411111111111113,0.24411111111111106,0.209111111111111,93.46666666666664,112.67777777777785,101.97777777777785,0.4905555555555556,0.14444444444444446,0.2264444444444444,0.174111111111111,93.57777777777777,102.99999999999996,99.85555555555555,-120.0,-1.0,-1.0
CLE,1,65,89,79,1,20150307,PHO,0.467,0.141,0.28600000000000003,0.253,84.2,105.7,93.8,0.411,0.1,0.27699999999999997,0.119,84.2,93.8,105.7,0.5540000000000002,0.12033333333333318,0.2663333333333336,0.2849999999999999,89.96666666666664,121.2666666666667,110.5,0.4773333333333336,0.15466666666666673,0.2490000000000001,0.3029999999999997,97.80000000000008,102.49999999999994,104.2,0.529777777777778,0.12677777777777774,0.24888888888888885,0.23011111111111104,92.59999999999998,113.55555555555559,102.24444444444453,0.4836666666666666,0.1402222222222222,0.26477777777777783,0.2153333333333335,98.63333333333328,103.40000000000003,106.26666666666668,-650.0,-10.5,-1.0
