Cover,Date,Deff,EFG%,FTR,Game Number,Implied Prob,Line,Location,ORB%,Odds,Oeff,Opp CumEFG%,Opp CumFTR,Opp CumORB%,Opp CumTOV%,Opp Deff,Opp EFG%,Opp FTR,Opp ORB%,Opp Oeff,Opp Points,Opp R3 Deff,Opp R3 Oeff,Opp R3EFG,Opp R3FTR,Opp R3ORB,Opp R3Pace,Opp R3TOV,Opp R9 Deff,Opp R9 Oeff,Opp R9EFG,Opp R9FTR,Opp R9ORB,Opp R9Pace,Opp R9TOV,Opp TOV%,Opponent,Pace,Result,Rolling3DEff,Rolling3EFG,Rolling3FTR,Rolling3OEff,Rolling3ORB,Rolling3Pace,Rolling3TOV,Rolling9DEff,Rolling9EFG,Rolling9FTR,Rolling9OEff,Rolling9ORB,Rolling9Pace,Rolling9TOV,Season,TOV%,Team,Team Points,Unnamed: 0,teamCumEFG%,teamCumFTR,teamCumORB%,teamCumTOV%
-1.0,20170310,107.5,0.434,0.092,65,37.73584906,4.5,1,0.204,165,87.8,0.549984375,0.231171875,0.2454375,0.129328125,87.8,0.5,0.292,0.22399999999999998,107.5,115,111.73333333333336,122.86666666666672,0.566666667,0.275666667,0.281666667,96.36666667,0.126,109.74444444444444,120.47777777777776,0.5467777779999999,0.28744444399999997,0.27155555600000003,99.8,0.12222222199999999,0.142,HOU,107.0,0,111.43333333333337,0.47833333299999997,0.165333333,100.26666666666661,0.24,92.06666667,0.142,108.96666666666677,0.500444444,0.19755555600000002,108.27777777777773,0.236888889,94.46666667,0.11811111099999999,2016-2017,0.14800000000000002,CHI,94,,0.48134375,0.222234375,0.27534375,0.117734375
-1.0,20170312,106.5,0.42,0.08,66,27.02702703,7.5,0,0.235,270,85.2,0.525153846,0.219846154,0.207246154,0.114384615,85.2,0.5579999999999999,0.047,0.3,106.5,100,106.5333333333333,105.46666666666664,0.47433333299999997,0.26966666699999997,0.206666667,97.1,0.107666667,107.24444444444435,107.08888888888883,0.501777778,0.249222222,0.186777778,96.41111111,0.11866666699999999,0.193,BOS,93.9,0,110.90000000000002,0.47033333299999996,0.135666667,96.76666666666661,0.191333333,96.9,0.134333333,109.8333333333334,0.490111111,0.165111111,105.65555555555551,0.23600000000000002,95.87777778,0.11666666699999999,2016-2017,0.157,CHI,80,,0.480615385,0.220230769,0.27424615399999996,0.1182
1.0,20170313,114.2,0.522,0.207,67,28.16901408,6.5,0,0.267,255,120.5,0.501166667,0.23069697,0.200348485,0.106863636,120.5,0.5,0.172,0.22399999999999998,114.2,109,109.49999999999993,121.43333333333332,0.559666667,0.210666667,0.195,91.63333333,0.089333333,109.37777777777788,116.28888888888879,0.528222222,0.222777778,0.222,92.52222222,0.10044444400000001,0.055999999999999994,CHO,95.4,1,107.46666666666668,0.457666667,0.086,91.23333333333328,0.21766666699999998,97.1,0.154,108.47777777777785,0.48611111100000004,0.146888889,101.79999999999997,0.222444444,96.66666667,0.126777778,2016-2017,0.09,CHI,115,,0.47969697,0.21810606100000002,0.273651515,0.118787879
-1.0,20170315,113.6,0.434,0.132,68,46.51162791,2.0,1,0.26899999999999996,115,105.5,0.491179104,0.232119403,0.24595522399999997,0.115746269,105.5,0.488,0.17600000000000002,0.311,113.6,98,114.03333333333336,110.36666666666666,0.5006666670000001,0.203,0.229666667,91.66666667,0.107666667,116.00000000000006,112.86666666666666,0.514222222,0.225,0.249222222,93.22222222,0.11177777800000001,0.106,MEM,86.2,0,109.40000000000002,0.45866666700000003,0.12633333300000002,97.83333333333329,0.235333333,98.76666667,0.131666667,109.0222222222223,0.48511111100000004,0.142666667,102.33333333333331,0.22555555600000002,96.13333333,0.126,2016-2017,0.049,CHI,91,,0.48032835799999996,0.21794029899999998,0.273552239,0.118358209
1.0,20170317,113.6,0.54,0.136,69,26.66666667,7.0,0,0.35700000000000004,275,108.5,0.529147059,0.199588235,0.235220588,0.121911765,108.5,0.505,0.099,0.255,113.6,112,114.36666666666667,109.40000000000008,0.512,0.193333333,0.18466666699999998,98.5,0.111666667,115.9666666666668,115.99999999999994,0.531666667,0.238333333,0.21666666699999998,98.62222222,0.10055555599999999,0.086,WAS,98.6,0,111.43333333333337,0.45866666700000003,0.139666667,103.73333333333328,0.257,91.83333333,0.09866666699999999,110.00000000000007,0.46944444399999996,0.145333333,100.29999999999998,0.231333333,95.21111111,0.124222222,2016-2017,0.158,CHI,107,,0.479647059,0.216676471,0.273485294,0.117338235
1.0,20170318,98.9,0.519,0.15,70,27.39726027,7.0,1,0.179,265,109.2,0.526782609,0.225333333,0.22379710100000005,0.128434783,109.2,0.426,0.21,0.34700000000000003,98.9,86,104.96666666666664,109.6000000000001,0.537333333,0.169666667,0.2,89.73333333,0.12633333300000002,108.05555555555559,108.54444444444442,0.528444444,0.20344444399999997,0.22988888899999999,91.45555556,0.133777778,0.132,UTA,87.0,1,113.80000000000004,0.498666667,0.15833333300000002,111.49999999999994,0.297666667,93.4,0.099,108.58888888888895,0.472777778,0.15,100.33333333333331,0.246555556,95.17777778,0.129888889,2016-2017,0.10400000000000001,CHI,95,,0.480521739,0.215507246,0.274695652,0.117927536
1.0,20170321,117.3,0.544,0.244,71,29.41176471,7.0,0,0.209,240,115.4,0.515128571,0.2402,0.243914286,0.10788571400000001,115.4,0.537,0.21100000000000002,0.348,117.3,122,100.53333333333323,106.86666666666666,0.496666667,0.223,0.228666667,95.13333333,0.13,103.12222222222216,106.44444444444441,0.493888889,0.22488888899999998,0.23577777800000002,93.41111111,0.122333333,0.13,TOR,94.2,0,108.70000000000003,0.497666667,0.139333333,107.73333333333328,0.268333333,90.6,0.10366666699999999,109.84444444444452,0.47822222200000003,0.143666667,101.94444444444441,0.24788888899999997,93.81111111,0.125777778,2016-2017,0.121,CHI,120,,0.481071429,0.21457142899999998,0.273328571,0.11772857099999999
1.0,20170322,104.0,0.6559999999999999,0.15,72,48.780487799999996,1.5,1,0.2,105,128.1,0.49397183100000003,0.162464789,0.23488732399999998,0.10371831,128.1,0.483,0.114,0.35600000000000004,104.0,95,98.16666666666671,98.53333333333342,0.44299999999999995,0.168666667,0.227666667,95.26666667,0.091333333,108.01111111111112,105.16666666666677,0.466888889,0.150333333,0.24,93.55555556,0.077,0.136,DET,91.3,1,109.93333333333337,0.534333333,0.176666667,111.03333333333326,0.24833333300000002,93.26666667,0.12766666699999998,110.75555555555565,0.487777778,0.150666667,103.84444444444445,0.232222222,94.0,0.12022222199999999,2016-2017,0.111,CHI,117,,0.481957746,0.214985915,0.272422535,0.11777464800000001
-1.0,20170324,118.3,0.462,0.253,73,71.42857143,-6.5,1,0.3,-250,108.2,0.504444444,0.201638889,0.21811111100000002,0.144930556,108.2,0.602,0.205,0.314,118.3,117,111.93333333333332,105.63333333333335,0.499666667,0.197666667,0.232666667,98.73333333,0.124333333,105.20000000000002,106.5222222222222,0.525444444,0.19755555600000002,0.21666666699999998,99.47777778,0.140666667,0.162,PHI,98.9,0,106.73333333333336,0.573,0.181333333,117.5666666666666,0.196,90.83333333,0.11199999999999999,109.3333333333334,0.509777778,0.141888889,106.76666666666664,0.237111111,93.77777778,0.12166666699999999,2016-2017,0.11800000000000001,CHI,107,,0.484375,0.21408333300000001,0.271416667,0.11768055599999999
1.0,20170326,103.6,0.6,0.08199999999999999,74,29.41176471,6.5,0,0.28600000000000003,240,120.1,0.528821918,0.218123288,0.21930137,0.124410959,120.1,0.48200000000000004,0.155,0.188,103.6,94,111.19999999999996,113.43333333333312,0.533666667,0.162333333,0.19399999999999998,91.1,0.08966666699999999,112.50000000000004,109.37777777777781,0.513555556,0.195111111,0.218555556,90.9,0.110888889,0.09,MIL,90.7,1,113.2,0.5539999999999999,0.215666667,117.23333333333328,0.236333333,94.8,0.11666666699999999,110.4333333333334,0.503444444,0.160444444,107.59999999999998,0.246666667,94.72222222,0.11733333300000001,2016-2017,0.135,CHI,109,,0.484068493,0.21461643800000002,0.27180821899999996,0.11768493199999999
1.0,20170330,99.4,0.489,0.122,75,35.71428571,5.5,1,0.3,180,105.8,0.546459459,0.209581081,0.21828378399999998,0.12197297300000001,105.8,0.506,0.10800000000000001,0.2,99.4,93,117.50000000000004,100.76666666666668,0.49,0.15233333300000002,0.217,93.36666667,0.139,114.67777777777776,110.30000000000004,0.543666667,0.17622222199999998,0.17444444399999998,93.67777778,0.11588888900000001,0.14300000000000002,CLE,93.5,1,108.63333333333334,0.572666667,0.161666667,118.79999999999997,0.262,93.63333333,0.121333333,110.00000000000007,0.521888889,0.159333333,111.18888888888887,0.255777778,92.91111111,0.11588888900000001,2016-2017,0.109,CHI,99,,0.485635135,0.21282432399999998,0.272,0.117918919
-1.0,20170401,108.3,0.541,0.165,76,65.51724138,-4.5,1,0.15,-190,110.4,0.503826667,0.21884,0.23609333300000002,0.137973333,110.4,0.506,0.14400000000000002,0.244,108.3,104,98.23333333333328,97.2,0.429333333,0.238666667,0.324,98.63333333,0.157,106.25555555555565,99.10000000000008,0.45133333299999995,0.242,0.26666666699999997,96.68888889,0.14800000000000002,0.11800000000000001,ATL,96.0,1,107.10000000000002,0.517,0.15233333300000002,111.36666666666665,0.29533333300000003,94.36666667,0.12066666699999999,109.21111111111121,0.529555556,0.16399999999999998,113.47777777777776,0.263,92.86666667,0.110555556,2016-2017,0.11599999999999999,CHI,106,,0.48568,0.21161333300000001,0.272373333,0.1178
1.0,20170402,110.0,0.56,0.152,77,28.98550725,6.5,0,0.209,245,117.0,0.504394737,0.194815789,0.184407895,0.11417105300000001,117.0,0.469,0.42,0.13,110.0,110,111.13333333333335,118.43333333333344,0.544333333,0.21866666699999998,0.197333333,95.2,0.083666667,106.80000000000004,114.75555555555552,0.544222222,0.177333333,0.19977777800000002,98.52222222,0.10055555599999999,0.111,NOP,100.0,1,103.7666666666667,0.543333333,0.12300000000000001,112.09999999999997,0.24533333300000001,93.4,0.12,108.55555555555564,0.531666667,0.159333333,112.35555555555555,0.25,92.93333333,0.113444444,2016-2017,0.099,CHI,117,,0.486407895,0.21100000000000002,0.270763158,0.11777631599999999
-1.0,20170404,107.7,0.41200000000000003,0.247,78,60.78431373,-3.0,0,0.22399999999999998,-155,98.0,0.496935065,0.192714286,0.258220779,0.119506494,98.0,0.506,0.11199999999999999,0.381,107.7,100,111.19999999999992,100.80000000000008,0.447,0.212666667,0.246666667,92.6,0.122,113.60000000000008,105.91111111111107,0.482444444,0.20355555600000005,0.21711111100000002,94.21111111,0.113,0.127,NYK,92.9,0,105.90000000000002,0.53,0.146333333,111.06666666666663,0.21966666699999998,96.5,0.10800000000000001,108.15555555555564,0.545666667,0.161555556,113.63333333333333,0.243333333,94.46666667,0.11900000000000001,2016-2017,0.128,CHI,91,,0.487363636,0.21023376600000002,0.26996103899999996,0.117532468
1.0,20170406,88.0,0.473,0.17600000000000002,79,70.14925373,-5.5,0,0.2,-235,99.7,0.5043205129999999,0.19980769199999998,0.220282051,0.144320513,99.7,0.401,0.187,0.175,88.0,90,126.99999999999996,110.9333333333334,0.526333333,0.21733333300000002,0.258,98.46666667,0.141,115.10000000000004,105.83333333333331,0.501777778,0.18444444399999999,0.241777778,97.86666667,0.132777778,0.114,PHI,102.3,1,108.66666666666669,0.5043333329999999,0.188,108.46666666666664,0.194333333,96.3,0.11433333300000001,107.50000000000006,0.531444444,0.173888889,112.46666666666664,0.22855555600000002,93.83333333,0.11566666699999999,2016-2017,0.14,CHI,102,,0.486397436,0.21070512800000002,0.269371795,0.11766666699999999
-1.0,20170408,104.8,0.506,0.16699999999999998,80,59.18367347,-3.0,0,0.244,-145,103.8,0.512544304,0.23,0.19284810100000002,0.143177215,103.8,0.478,0.207,0.196,104.8,107,103.13333333333333,110.96666666666671,0.573666667,0.259333333,0.12566666699999998,101.5666667,0.153,102.50000000000006,107.73333333333336,0.521888889,0.227111111,0.194333333,102.0222222,0.131555556,0.11199999999999999,BRK,102.1,0,101.9,0.4816666670000001,0.19166666699999999,104.89999999999998,0.21100000000000002,98.4,0.122333333,106.28888888888895,0.526333333,0.176777778,111.41111111111108,0.23088888899999999,95.53333333,0.11966666699999999,2016-2017,0.14800000000000002,CHI,106,,0.48622784799999996,0.21026582300000002,0.268493671,0.117949367
1.0,20170410,78.4,0.607,0.157,81,80.0,-7.5,1,0.282,-400,127.6,0.489825,0.1852625,0.215275,0.11725,127.6,0.375,0.14300000000000002,0.17300000000000001,78.4,75,118.36666666666656,109.19999999999996,0.512,0.241666667,0.180666667,100.4,0.12066666699999999,114.31111111111125,109.4777777777778,0.514333333,0.19188888899999998,0.201222222,99.57777778,0.111333333,0.149,ORL,95.6,1,100.16666666666669,0.46366666700000003,0.196666667,100.5,0.22266666699999998,99.1,0.138666667,104.90000000000006,0.522111111,0.168222222,110.12222222222219,0.23477777800000002,96.41111111,0.122666667,2016-2017,0.111,CHI,122,,0.486475,0.209725,0.2681875,0.118325
1.0,20170412,72.9,0.505,0.168,82,92.85714286,-15.0,1,0.26899999999999996,-1300,111.8,0.510814815,0.231901235,0.19267901199999998,0.14230864199999999,111.8,0.34299999999999997,0.163,0.172,72.9,73,109.06666666666663,103.86666666666672,0.46933333299999996,0.266,0.174666667,102.3666667,0.114,102.33333333333336,106.16666666666669,0.504888889,0.232111111,0.18311111100000002,101.2888889,0.12666666699999998,0.161,BRK,100.2,1,90.4,0.528666667,0.166666667,110.36666666666665,0.242,100.0,0.133,102.05555555555559,0.5166666670000001,0.16899999999999998,110.06666666666663,0.243888889,96.88888889,0.122666667,2016-2017,0.10300000000000001,CHI,112,,0.48796296299999997,0.209074074,0.268358025,0.11823456800000001
1.0,20161026,101.8,0.505,0.10300000000000001,1,39.21568627,4.5,0,0.348,155,114.5,,,,,114.5,0.41600000000000004,0.247,0.294,101.8,96,,,,,,,,,,,,,,,0.098,ORL,94.3,1,,,,,,,,,,,,,,,2016-2017,0.08800000000000001,MIA,108,,,,,
-1.0,20161028,99.8,0.45299999999999996,0.151,2,56.52173913,-2.0,1,0.23399999999999999,-130,93.6,0.489,0.225,0.23399999999999999,0.091,93.6,0.418,0.217,0.24100000000000002,99.8,97,,,,,,,,,,,,,,,0.07200000000000001,CHO,97.2,0,,,,,,,,,,,,,,,2016-2017,0.16699999999999998,MIA,91,,0.505,0.10300000000000001,0.348,0.08800000000000001
-1.0,20161030,113.5,0.506,0.225,3,29.85074627,6.5,1,0.16699999999999998,235,106.0,0.5175,0.2695,0.3235,0.098,106.0,0.512,0.268,0.318,113.5,106,,,,,,,,,,,,,,,0.138,SAS,93.4,0,,,,,,,,,,,,,,,2016-2017,0.11599999999999999,MIA,99,,0.479,0.127,0.29100000000000004,0.1275
1.0,20161101,91.4,0.506,0.244,4,62.26415094,-3.5,1,0.12,-165,102.8,0.5006666670000001,0.300666667,0.22699999999999998,0.128,102.8,0.41,0.258,0.188,91.4,96,108.13333333333333,112.86666666666667,0.5006666670000001,0.300666667,0.22699999999999998,92.4,0.128,,,,,,,,0.129,SAC,95.1,1,105.03333333333336,0.488,0.15966666699999998,104.7,0.24966666699999998,94.96666667,0.123666667,,,,,,,,2016-2017,0.132,MIA,108,,0.488,0.15966666699999998,0.24966666699999998,0.123666667
-1.0,20161104,104.2,0.43799999999999994,0.114,5,26.31578947,7.5,0,0.245,280,94.5,0.50425,0.22625,0.257,0.1125,94.5,0.47600000000000003,0.19,0.295,104.2,96,106.43333333333332,109.93333333333334,0.5076666670000001,0.208666667,0.241333333,93.66666667,0.11666666699999999,,,,,,,,0.14,TOR,92.1,0,101.56666666666666,0.488333333,0.206666667,100.8,0.173666667,95.23333333,0.138333333,,,,,,,,2016-2017,0.121,MIA,87,,0.4925,0.18075,0.21725,0.12575
-1.0,20161107,104.6,0.39299999999999996,0.226,6,32.78688525,6.0,0,0.245,205,91.6,0.4612,0.1936,0.2616,0.146,91.6,0.488,0.165,0.256,104.6,97,99.53333333333336,96.56666666666668,0.47200000000000003,0.158,0.259333333,101.3666667,0.16,,,,,,,,0.147,OKC,92.8,0,103.03333333333332,0.483333333,0.194333333,101.10000000000002,0.177333333,93.53333333,0.12300000000000001,,,,,,,,2016-2017,0.114,MIA,85,,0.4816,0.1674,0.2228,0.1248
-1.0,20161110,107.0,0.483,0.114,7,55.55555556,-1.5,1,0.28,-125,103.7,0.504166667,0.241666667,0.33399999999999996,0.1345,103.7,0.449,0.20199999999999999,0.273,107.0,98,121.83333333333331,108.3,0.47700000000000004,0.266333333,0.33299999999999996,91.8,0.14300000000000002,,,,,,,,0.09300000000000001,CHI,91.6,0,100.06666666666663,0.445666667,0.194666667,96.30000000000004,0.203333333,93.33333333,0.122333333,,,,,,,,2016-2017,0.121,MIA,95,,0.46683333299999996,0.177166667,0.2265,0.12300000000000001
-1.0,20161112,111.2,0.5,0.12300000000000001,8,44.44444444,2.5,1,0.09300000000000001,125,99.2,0.51,0.2407142860000001,0.17957142899999998,0.124142857,99.2,0.531,0.198,0.146,111.2,102,106.69999999999996,109.4666666666667,0.512,0.261,0.18899999999999997,90.46666667,0.11199999999999999,,,,,,,,0.092,UTA,91.8,0,105.26666666666664,0.43799999999999994,0.15133333300000001,96.60000000000002,0.256666667,92.16666667,0.11866666699999999,,,,,,,,2016-2017,0.08199999999999999,MIA,91,,0.469142857,0.16814285699999998,0.23414285699999998,0.12271428599999999
1.0,20161114,99.8,0.46399999999999997,0.14300000000000002,9,12.5,12.0,0,0.20800000000000002,700,95.5,0.486625,0.26525,0.224625,0.108375,95.5,0.451,0.244,0.311,99.8,94,107.76666666666661,103.56666666666668,0.46333333299999996,0.282666667,0.199333333,93.7,0.11633333300000001,,,,,,,,0.153,SAS,94.2,0,107.59999999999998,0.45866666700000003,0.15433333300000002,98.16666666666669,0.20600000000000002,92.06666667,0.10566666699999999,,,,,,,,2016-2017,0.122,MIA,90,,0.473,0.1625,0.2165,0.117625
1.0,20161115,95.0,0.444,0.124,10,33.89830508,6.0,1,0.37,195,91.9,0.536222222,0.21933333300000002,0.287333333,0.152444444,91.9,0.5,0.163,0.162,95.0,93,103.83333333333331,114.86666666666667,0.569333333,0.18633333300000002,0.33299999999999996,99.23333333,0.163333333,98.9,109.58888888888892,0.536222222,0.21933333300000002,0.287333333,100.0222222,0.152444444,0.177,ATL,97.9,0,106.0,0.482333333,0.12666666699999998,99.4666666666667,0.193666667,92.53333333,0.108333333,103.7,0.47200000000000003,0.160333333,100.15555555555555,0.215555556,93.61111111,0.11811111099999999,2016-2017,0.195,MIA,90,,0.47200000000000003,0.160333333,0.215555556,0.11811111099999999
1.0,20161117,80.2,0.43799999999999994,0.113,11,61.53846154,-3.5,1,0.321,-160,105.4,0.5029,0.2083,0.2485,0.1341,105.4,0.371,0.11800000000000001,0.222,80.2,73,108.7,107.93333333333332,0.497666667,0.253333333,0.225,96.5,0.113,104.76666666666668,107.35555555555555,0.509888889,0.213333333,0.253888889,96.26666667,0.14077777800000002,0.125,MIL,91.1,1,102.0,0.46933333299999996,0.13,95.53333333333336,0.22366666699999999,94.63333333,0.133,102.94444444444444,0.465222222,0.162666667,97.64444444444445,0.218,94.01111111,0.13,2016-2017,0.062,MIA,96,,0.4692,0.1567,0.231,0.1258
1.0,20161119,118.3,0.5820000000000001,0.17600000000000002,12,38.46153846,4.0,0,0.386,160,121.5,0.490454545,0.200363636,0.258727273,0.130545455,121.5,0.534,0.18,0.302,118.3,111,112.8,109.10000000000002,0.5126666670000001,0.187,0.235333333,96.66666667,0.11633333300000001,108.62222222222219,107.17777777777776,0.496333333,0.201111111,0.269333333,95.34444444,0.128111111,0.1,WAS,93.8,1,91.66666666666669,0.448666667,0.12666666699999998,97.60000000000004,0.299666667,94.4,0.12633333300000002,100.76666666666668,0.46355555600000004,0.15844444400000002,98.95555555555555,0.227666667,93.33333333,0.11833333300000001,2016-2017,0.142,MIA,114,,0.466363636,0.152727273,0.23918181800000002,0.12
-1.0,20161121,111.5,0.426,0.21600000000000005,13,64.9122807,-4.5,0,0.389,-185,103.8,0.4865,0.168583333,0.18633333300000002,0.152,103.8,0.545,0.205,0.19399999999999998,111.5,101,115.03333333333332,99.19999999999996,0.481333333,0.18100000000000002,0.209333333,94.93333333,0.138333333,111.86666666666667,99.01111111111112,0.493111111,0.169222222,0.203333333,96.41111111,0.152222222,0.139,PHI,90.6,0,97.83333333333331,0.488,0.137666667,106.26666666666672,0.359,94.26666667,0.133,101.3,0.47200000000000003,0.153,100.67777777777779,0.252,93.37777778,0.12122222199999999,2016-2017,0.115,MIA,94,,0.47600000000000003,0.15466666699999998,0.251416667,0.121833333
-1.0,20161123,114.9,0.40700000000000003,0.307,14,38.46153846,4.5,0,0.152,160,90.2,0.4705384620000001,0.173461538,0.21184615399999998,0.103461538,90.2,0.531,0.259,0.25,114.9,107,104.53333333333336,100.66666666666669,0.46,0.147333333,0.16,95.2,0.082333333,106.82222222222221,102.02222222222224,0.46188888899999997,0.18833333300000002,0.197222222,94.31111111,0.09866666699999999,0.124,DET,93.1,0,103.33333333333331,0.48200000000000004,0.168333333,110.23333333333339,0.365333333,91.83333333,0.106333333,103.53333333333336,0.463111111,0.149888889,100.78888888888888,0.281888889,92.87777778,0.11933333300000001,2016-2017,0.13699999999999998,MIA,84,,0.472153846,0.159384615,0.262,0.121307692
1.0,20161125,91.1,0.45899999999999996,0.141,15,29.85074627,6.5,0,0.222,235,101.2,0.478714286,0.23364285699999998,0.23399999999999999,0.131142857,101.2,0.37799999999999995,0.23199999999999998,0.32,91.1,81,86.0333333333333,106.43333333333332,0.46799999999999997,0.235333333,0.213,87.0,0.10466666699999999,102.4666666666667,107.41111111111113,0.487888889,0.23555555600000005,0.232333333,90.81111111,0.127888889,0.156,MEM,88.9,1,114.9,0.47166666700000004,0.233,105.1666666666667,0.309,92.5,0.131333333,104.72222222222223,0.45966666700000003,0.171333333,100.31111111111113,0.27155555600000003,92.98888889,0.121111111,2016-2017,0.079,MIA,90,,0.4675,0.16992857100000006,0.254142857,0.122428571
-1.0,20161126,121.8,0.562,0.198,16,54.12844037,-1.5,1,0.2,-118,118.4,0.475733333,0.2302,0.22893333300000002,0.1304,118.4,0.568,0.37,0.061,121.8,110,90.06666666666662,105.8,0.45899999999999996,0.257,0.21,89.9,0.10233333300000001,100.51111111111112,107.22222222222223,0.489111111,0.233333333,0.220444444,90.77777778,0.123333333,0.064,MEM,90.3,0,105.83333333333331,0.430666667,0.22133333300000002,98.40000000000003,0.254333333,90.86666667,0.110333333,103.2222222222222,0.467,0.161888889,101.37777777777781,0.26899999999999996,92.55555556,0.11722222199999999,2016-2017,0.08900000000000001,MIA,107,,0.46693333299999995,0.168,0.252,0.119533333
-1.0,20161128,115.7,0.513,0.275,17,40.0,3.5,1,0.171,150,107.4,0.512125,0.1836875,0.21775,0.1145,107.4,0.5479999999999999,0.253,0.15,115.7,112,102.29999999999997,108.46666666666664,0.529,0.08966666699999999,0.198666667,96.16666667,0.106,101.46666666666664,106.45555555555558,0.48711111100000004,0.196,0.240555556,94.93333333,0.115111111,0.087,BOS,96.8,0,109.26666666666664,0.47600000000000003,0.21533333300000002,103.26666666666672,0.191333333,90.76666667,0.10166666699999999,104.86666666666666,0.475777778,0.17122222199999998,103.01111111111112,0.260111111,92.41111111,0.113666667,2016-2017,0.121,MIA,104,,0.472875,0.169875,0.24875,0.117625
1.0,20161130,97.2,0.489,0.161,18,34.48275862,5.5,0,0.212,190,105.1,0.486764706,0.245411765,0.270352941,0.133176471,105.1,0.456,0.165,0.275,97.2,98,112.83333333333336,105.39999999999998,0.47166666700000004,0.24633333300000002,0.242,100.8666667,0.106,109.26666666666662,108.2777777777778,0.4876666670000001,0.225,0.279111111,98.02222222,0.11599999999999999,0.158,DEN,100.8,1,109.5333333333333,0.511333333,0.204666667,109.00000000000006,0.197666667,92.0,0.09633333300000001,105.36666666666666,0.47722222200000003,0.18811111100000005,103.92222222222223,0.268777778,92.96666667,0.11800000000000001,2016-2017,0.054000000000000006,MIA,106,,0.475235294,0.17605882399999995,0.244176471,0.11782352900000001
1.0,20161201,129.5,0.5579999999999999,0.174,19,19.04761905,9.5,0,0.33299999999999996,425,130.7,0.510166667,0.219944444,0.197833333,0.12011111099999999,130.7,0.664,0.17800000000000002,0.156,129.5,110,89.29999999999994,110.60000000000008,0.525333333,0.273333333,0.201666667,94.96666667,0.132666667,100.60000000000004,106.06666666666663,0.5033333329999999,0.218,0.203666667,91.05555556,0.119888889,0.12,UTA,85.0,1,111.56666666666663,0.521333333,0.211333333,110.30000000000004,0.194333333,95.96666667,0.08800000000000001,105.07777777777778,0.48,0.19011111100000005,104.98888888888891,0.269222222,93.7,0.110444444,2016-2017,0.06,MIA,111,,0.47600000000000003,0.17522222199999998,0.242388889,0.11427777800000001
-1.0,20161203,105.1,0.47700000000000004,0.11599999999999999,20,32.25806452,6.5,0,0.18600000000000005,210,97.6,0.5210526320000001,0.217631579,0.202473684,0.12126315800000001,97.6,0.455,0.20199999999999999,0.24,105.1,99,125.2333333333333,120.66666666666669,0.559333333,0.198333333,0.236333333,98.9,0.10166666699999999,117.15555555555555,112.04444444444448,0.512555556,0.20622222199999998,0.240333333,99.1,0.107666667,0.07400000000000001,POR,94.2,0,114.13333333333333,0.52,0.203333333,114.40000000000003,0.238666667,94.2,0.078333333,108.91111111111113,0.492666667,0.195666667,109.3,0.265111111,92.26666667,0.095444444,2016-2017,0.12300000000000001,MIA,92,,0.480315789,0.175157895,0.247157895,0.111421053
-1.0,20161206,121.9,0.489,0.18,21,54.12844037,-1.0,1,0.314,-118,110.2,0.49965,0.1767,0.263,0.12065,110.2,0.526,0.11199999999999999,0.375,121.9,114,108.0,112.73333333333328,0.525,0.197666667,0.286333333,97.6,0.134333333,109.4,110.35555555555551,0.506222222,0.173333333,0.256555556,96.72222222,0.114111111,0.087,NYK,93.5,0,110.59999999999997,0.508,0.150333333,111.1333333333334,0.243666667,93.33333333,0.079,111.67777777777776,0.4970000000000001,0.196,108.43333333333337,0.250111111,92.61111111,0.10222222199999999,2016-2017,0.09,MIA,103,,0.48015,0.1722,0.2441,0.11199999999999999
0.0,20161207,111.3,0.494,0.2,22,24.09638554,8.0,0,0.195,315,102.6,0.501095238,0.185761905,0.234428571,0.14800000000000002,102.6,0.511,0.14800000000000002,0.359,111.3,103,122.53333333333332,94.03333333333336,0.46399999999999997,0.11333333300000001,0.195666667,97.6,0.134333333,111.23333333333336,94.22222222222223,0.459444444,0.13977777800000002,0.211888889,96.76666667,0.13922222199999998,0.129,ATL,92.6,0,118.83333333333331,0.508,0.15666666699999998,112.8333333333334,0.277666667,90.9,0.091,112.07777777777778,0.4866666670000001,0.196444444,107.1777777777778,0.24211111100000002,92.57777778,0.096444444,2016-2017,0.153,MIA,95,,0.480571429,0.172571429,0.247428571,0.110952381
-1.0,20161209,129.9,0.37799999999999995,0.17800000000000002,23,9.090909091,13.0,0,0.39,1000,95.7,0.547318182,0.22913636399999998,0.24118181800000002,0.123454545,95.7,0.608,0.157,0.324,129.9,114,102.03333333333336,128.63333333333335,0.6323333329999999,0.24733333300000002,0.26,92.3,0.129,109.28888888888888,118.64444444444449,0.5724444439999999,0.256777778,0.23800000000000002,94.93333333,0.138,0.107,CLE,87.8,0,112.76666666666664,0.4866666670000001,0.165333333,103.46666666666677,0.231666667,93.43333333,0.122,112.05555555555556,0.49422222200000004,0.194666667,107.04444444444445,0.220555556,92.8,0.10066666699999999,2016-2017,0.11599999999999999,MIA,84,,0.481181818,0.173818182,0.245045455,0.11286363599999999
