Team, Location,Game Number,Team Points,Opp Points,Result,Date,Opponent,EFG%,TOV%,ORB%,FTR,Pace,OEff,DEff
MEM,0,32,109,106,1,20150102,LAL,0.524,0.109,0.28300000000000003,0.25,95.8,113.8,110.6
MEM,0,33,85,114,0,20150103,DEN,0.442,0.11599999999999999,0.16699999999999998,0.105,95.0,89.4,120.0
MEM,1,34,105,83,1,20150105,NYK,0.567,0.158,0.268,0.146,94.4,111.3,87.9
MEM,0,35,86,96,0,20150107,ATL,0.475,0.2,0.21600000000000003,0.139,91.8,93.7,104.6
MEM,0,36,95,106,0,20150109,NOP,0.476,0.098,0.27699999999999997,0.207,87.3,108.8,121.4
MEM,1,37,122,110,1,20150111,PHO,0.525,0.17800000000000002,0.22899999999999998,0.17,99.0,102.0,91.9
MEM,0,38,103,92,1,20150114,BRK,0.488,0.086,0.318,0.265,89.4,115.2,102.9
MEM,0,39,106,96,1,20150116,ORL,0.477,0.099,0.209,0.264,97.9,108.3,98.1
MEM,1,40,102,98,1,20150117,POR,0.558,0.138,0.306,0.208,88.6,115.1,110.6
MEM,1,41,95,103,0,20150119,DAL,0.441,0.121,0.231,0.235,92.5,102.7,111.4
MEM,1,42,92,86,1,20150121,TOR,0.466,0.13,0.237,0.311,88.7,103.7,97.0
MEM,1,43,101,83,1,20150124,PHI,0.506,0.16699999999999998,0.214,0.266,97.5,103.6,85.1
MEM,1,44,103,94,1,20150126,ORL,0.52,0.146,0.184,0.316,92.9,110.8,101.2
MEM,0,45,109,90,1,20150127,DAL,0.595,0.129,0.25,0.19,89.7,121.6,100.4
MEM,1,46,99,69,1,20150129,DEN,0.46,0.083,0.26,0.205,94.8,104.4,72.8
MEM,1,47,85,74,1,20150131,OKC,0.39,0.1,0.364,0.154,87.3,97.4,84.8
MEM,0,48,102,101,1,20150202,PHO,0.452,0.125,0.37200000000000005,0.325,93.5,109.1,108.0
MEM,0,49,100,90,1,20150204,UTA,0.513,0.091,0.262,0.225,85.4,117.1,105.4
MEM,0,50,89,90,0,20150206,MIN,0.536,0.188,0.061,0.217,90.9,97.9,99.0
MEM,1,51,94,88,1,20150208,ATL,0.408,0.098,0.33299999999999996,0.207,93.1,101.0,94.5
MEM,1,52,95,86,1,20150210,BRK,0.481,0.115,0.273,0.21,91.5,103.8,94.0
MEM,0,53,89,105,0,20150211,OKC,0.384,0.11599999999999999,0.22399999999999998,0.267,95.6,93.1,109.9
MEM,0,54,98,92,1,20150222,POR,0.489,0.06,0.174,0.124,92.7,105.8,99.3
MEM,0,55,90,87,1,20150223,LAC,0.438,0.098,0.18600000000000003,0.235,91.3,98.6,95.3
MEM,0,56,90,102,0,20150225,SAC,0.429,0.153,0.292,0.214,94.6,95.1,107.8
MEM,1,57,79,97,0,20150227,LAC,0.397,0.13,0.22399999999999998,0.115,91.9,85.9,105.5
MEM,0,58,101,97,1,20150228,MIN,0.625,0.23800000000000002,0.24,0.328,93.1,108.4,104.1
MEM,1,59,82,93,0,20150303,UTA,0.421,0.109,0.212,0.159,87.8,93.4,105.9
MEM,0,60,102,100,1,20150304,HOU,0.53,0.09,0.2,0.169,88.4,115.3,113.1
MEM,1,61,97,90,1,20150306,LAL,0.448,0.08,0.152,0.364,90.9,106.7,99.0
MEM,0,62,89,95,0,20150307,NOP,0.473,0.139,0.19,0.257,93.0,95.7,102.2
MEM,0,63,101,91,1,20150309,CHI,0.53,0.107,0.16699999999999998,0.143,92.3,109.4,98.6
MEM,0,64,92,95,0,20150311,BOS,0.506,0.201,0.294,0.167,92.4,99.6,102.8
MEM,0,65,87,107,0,20150312,WAS,0.406,0.184,0.304,0.275,95.4,91.2,112.1
MEM,1,66,96,83,1,20150314,MIL,0.526,0.141,0.21600000000000003,0.179,88.4,108.6,93.9
MEM,1,67,92,81,1,20150316,DEN,0.425,0.171,0.426,0.3,90.8,101.3,89.2
MEM,0,68,95,105,0,20150317,DET,0.5,0.155,0.275,0.188,89.9,105.7,116.8
MEM,0,69,112,101,1,20150320,DAL,0.584,0.141,0.158,0.286,98.1,114.1,102.9
MEM,1,70,97,86,1,20150321,POR,0.478,0.094,0.22,0.135,93.1,104.2,92.3
MEM,0,71,103,82,1,20150323,NYK,0.563,0.10300000000000001,0.237,0.177,88.4,116.5,92.7
MEM,1,72,89,111,0,20150325,CLE,0.459,0.08,0.191,0.129,91.3,97.5,121.6
MEM,1,73,84,107,0,20150327,GSW,0.48,0.187,0.21600000000000003,0.145,92.7,90.6,115.4
MEM,0,74,89,103,0,20150329,SAS,0.476,0.10300000000000001,0.073,0.134,90.3,98.5,114.0
MEM,1,75,97,83,1,20150330,SAC,0.506,0.126,0.326,0.157,86.9,111.6,95.5
MEM,1,76,100,92,1,20150403,OKC,0.5,0.12300000000000001,0.182,0.25,96.8,103.3,95.0
MEM,1,77,83,92,0,20150404,WAS,0.426,0.14400000000000002,0.209,0.173,91.9,90.3,100.1
MEM,1,78,110,74,1,20150408,NOP,0.557,0.078,0.341,0.136,85.9,128.1,86.2
MEM,0,79,89,88,1,20150410,UTA,0.507,0.115,0.18899999999999997,0.158,85.6,104.0,102.8
MEM,0,80,86,94,0,20150411,LAC,0.455,0.171,0.262,0.208,93.4,92.0,100.6
MEM,0,81,107,111,0,20150413,GSW,0.444,0.121,0.353,0.204,100.1,106.9,110.9
MEM,1,82,95,83,1,20150415,IND,0.487,0.121,0.41,0.276,81.3,116.8,102.1
GSW,0,1,95,77,1,20141029,SAC,0.48,0.198,0.16699999999999998,0.307,101.8,93.3,75.6
GSW,1,2,127,104,1,20141101,LAL,0.62,0.17300000000000001,0.375,0.289,100.8,126.0,103.2
GSW,0,3,95,90,1,20141102,POR,0.481,0.159,0.152,0.21,98.0,96.9,91.8
GSW,1,4,121,104,1,20141105,LAC,0.682,0.217,0.138,0.27,100.7,120.2,103.3
GSW,0,5,98,87,1,20141108,HOU,0.5,0.21600000000000003,0.33299999999999996,0.126,100.8,97.2,86.3
GSW,0,6,95,107,0,20141109,PHO,0.558,0.249,0.091,0.261,101.4,93.7,105.5
GSW,1,7,100,113,0,20141111,SAS,0.593,0.19399999999999998,0.034,0.243,96.9,103.2,116.6
GSW,1,8,107,99,1,20141113,BRK,0.517,0.092,0.292,0.156,96.1,111.3,103.0
GSW,1,9,112,87,1,20141115,CHO,0.58,0.131,0.262,0.126,95.5,117.3,91.1
GSW,0,10,136,115,1,20141116,LAL,0.616,0.13699999999999998,0.282,0.349,102.7,132.5,112.0
GSW,1,11,101,88,1,20141121,UTA,0.537,0.126,0.162,0.159,94.7,106.6,92.9
GSW,0,12,91,86,1,20141123,OKC,0.392,0.08,0.228,0.194,96.6,94.2,89.0
GSW,0,13,114,97,1,20141125,MIA,0.66,0.114,0.152,0.2,91.0,125.3,106.6
GSW,0,14,111,96,1,20141126,ORL,0.588,0.138,0.19,0.129,98.5,112.7,97.5
GSW,0,15,106,101,1,20141128,CHO,0.46,0.102,0.308,0.152,98.4,107.7,102.6
GSW,0,16,104,93,1,20141130,DET,0.525,0.15,0.237,0.266,95.9,108.4,97.0
GSW,1,17,98,97,1,20141202,ORL,0.512,0.14300000000000002,0.289,0.171,92.4,106.0,104.9
GSW,1,18,112,85,1,20141204,NOP,0.52,0.077,0.327,0.08,98.4,113.8,86.4
GSW,0,19,112,102,1,20141206,CHI,0.517,0.099,0.313,0.225,94.5,118.5,107.9
GSW,0,20,102,86,1,20141208,MIN,0.489,0.149,0.326,0.143,97.6,104.5,88.1
GSW,1,21,105,93,1,20141210,HOU,0.543,0.14300000000000002,0.158,0.21,97.1,108.1,95.8
GSW,0,22,105,98,1,20141213,DAL,0.506,0.121,0.2,0.253,97.4,107.8,100.6
GSW,0,23,128,122,1,20141214,NOP,0.576,0.158,0.2,0.337,99.7,116.3,110.8
GSW,0,24,98,105,0,20141216,MEM,0.458,0.12300000000000001,0.28300000000000003,0.116,98.1,99.9,107.0
GSW,1,25,114,109,1,20141218,OKC,0.574,0.084,0.222,0.064,98.1,116.2,111.1
GSW,1,26,128,108,1,20141222,SAC,0.588,0.106,0.25,0.231,101.2,126.4,106.7
GSW,0,27,105,115,0,20141223,LAL,0.536,0.172,0.275,0.179,96.9,108.4,118.7
GSW,0,28,86,100,0,20141225,LAC,0.463,0.151,0.17,0.15,97.8,88.0,102.3
GSW,1,29,110,97,1,20141227,MIN,0.528,0.141,0.209,0.193,102.3,107.6,94.8
GSW,1,30,126,86,1,20141230,PHI,0.634,0.13,0.21100000000000002,0.268,100.6,125.2,85.5
GSW,1,31,126,105,1,20150102,TOR,0.598,0.08199999999999999,0.35,0.174,94.5,133.3,111.1
GSW,1,32,117,91,1,20150105,OKC,0.551,0.105,0.204,0.227,101.2,115.6,89.9
GSW,1,33,117,102,1,20150107,IND,0.56,0.099,0.217,0.165,99.8,117.2,102.2
GSW,1,34,112,94,1,20150109,CLE,0.558,0.122,0.225,0.186,94.5,118.5,99.4
GSW,0,35,116,105,1,20150113,UTA,0.577,0.085,0.154,0.121,94.8,122.3,110.7
GSW,1,36,104,89,1,20150114,MIA,0.549,0.127,0.25,0.185,87.9,118.3,101.2
GSW,0,37,115,127,0,20150116,OKC,0.505,0.11800000000000001,0.255,0.239,102.5,112.2,123.9
GSW,0,38,131,106,1,20150117,HOU,0.599,0.11699999999999999,0.293,0.242,106.2,123.4,99.8
GSW,1,39,122,79,1,20150119,DEN,0.623,0.12300000000000001,0.184,0.259,99.5,122.6,79.4
GSW,1,40,126,113,1,20150121,HOU,0.566,0.131,0.35600000000000004,0.153,100.8,125.0,112.1
GSW,1,41,126,101,1,20150123,SAC,0.569,0.141,0.273,0.202,103.8,121.4,97.3
GSW,1,42,114,111,1,20150125,BOS,0.517,0.115,0.205,0.247,103.4,110.3,107.4
GSW,1,43,111,113,0,20150127,CHI,0.465,0.099,0.263,0.053,99.1,101.5,103.3
GSW,0,44,100,110,0,20150130,UTA,0.477,0.11800000000000001,0.22399999999999998,0.209,96.7,103.5,113.8
GSW,1,45,106,87,1,20150131,PHO,0.529,0.136,0.196,0.161,99.3,106.8,87.6
GSW,0,46,121,96,1,20150203,SAC,0.56,0.09699999999999999,0.33299999999999996,0.209,98.0,123.4,97.9
GSW,1,47,128,114,1,20150204,DAL,0.634,0.11800000000000001,0.263,0.221,98.8,129.6,115.4
GSW,0,48,116,124,0,20150206,ATL,0.515,0.113,0.358,0.097,100.8,115.0,123.0
GSW,0,49,106,92,1,20150207,NYK,0.531,0.133,0.293,0.247,90.6,117.0,101.5
GSW,0,50,89,84,1,20150209,PHI,0.441,0.13,0.125,0.165,100.1,88.9,83.9
GSW,0,51,94,91,1,20150211,MIN,0.483,0.138,0.204,0.078,97.0,96.9,93.8
GSW,1,52,110,99,1,20150220,SAS,0.589,0.115,0.171,0.131,94.9,115.9,104.3
GSW,0,53,98,104,0,20150222,IND,0.433,0.084,0.25,0.236,94.6,103.6,109.9
GSW,0,54,114,107,1,20150224,WAS,0.567,0.085,0.1,0.133,102.0,111.8,105.0
GSW,0,55,99,110,0,20150226,CLE,0.484,0.122,0.24600000000000002,0.109,98.7,100.3,111.4
GSW,0,56,113,89,1,20150227,TOR,0.557,0.11199999999999999,0.209,0.184,97.6,115.8,91.2
GSW,0,57,106,101,1,20150301,BOS,0.484,0.08900000000000001,0.278,0.147,96.9,109.4,104.2
GSW,0,58,108,110,0,20150302,BRK,0.528,0.133,0.386,0.144,94.4,114.5,116.6
GSW,1,59,102,93,1,20150304,MIL,0.603,0.16,0.114,0.192,95.2,107.1,97.6
GSW,1,60,104,89,1,20150306,DAL,0.537,0.198,0.225,0.21,102.4,101.6,86.9
GSW,1,61,106,98,1,20150308,LAC,0.563,0.126,0.18899999999999997,0.2,95.0,111.5,103.1
GSW,0,62,98,80,1,20150309,PHO,0.5,0.165,0.225,0.181,97.2,100.8,82.3
GSW,1,63,105,98,1,20150311,DET,0.565,0.159,0.25,0.119,94.5,111.1,103.7
GSW,0,64,103,114,0,20150313,DEN,0.467,0.073,0.188,0.185,96.7,106.5,117.9
GSW,1,65,125,94,1,20150314,NYK,0.606,0.085,0.205,0.178,95.2,131.3,98.8
GSW,1,66,108,105,1,20150316,LAL,0.518,0.129,0.16699999999999998,0.25,99.2,108.8,105.8
GSW,1,67,114,95,1,20150318,ATL,0.607,0.162,0.256,0.143,97.3,117.1,97.6
GSW,1,68,112,96,1,20150320,NOP,0.528,0.092,0.267,0.216,94.8,118.2,101.3
GSW,1,69,106,91,1,20150321,UTA,0.538,0.10099999999999999,0.20600000000000002,0.282,88.4,119.9,103.0
GSW,1,70,107,76,1,20150323,WAS,0.479,0.095,0.365,0.168,94.4,113.3,80.5
GSW,0,71,122,108,1,20150324,POR,0.675,0.129,0.207,0.12,94.8,128.7,113.9
GSW,0,72,107,84,1,20150327,MEM,0.522,0.126,0.304,0.144,92.7,115.4,90.6
GSW,0,73,108,95,1,20150328,MIL,0.585,0.2,0.20600000000000002,0.146,99.6,108.4,95.4
GSW,0,74,110,106,1,20150331,LAC,0.494,0.083,0.244,0.306,95.0,115.7,111.5
GSW,1,75,107,106,1,20150402,PHO,0.516,0.115,0.28300000000000003,0.118,99.3,107.8,106.8
GSW,0,76,123,110,1,20150404,DAL,0.526,0.114,0.33299999999999996,0.242,105.3,116.8,104.5
GSW,0,77,92,107,0,20150405,SAS,0.478,0.095,0.196,0.055,94.0,97.9,113.9
GSW,0,78,100,103,0,20150407,NOP,0.489,0.1,0.22899999999999998,0.074,97.7,102.3,105.4
GSW,1,79,116,105,1,20150409,POR,0.6,0.122,0.231,0.089,96.6,120.1,108.7
GSW,1,80,110,101,1,20150411,MIN,0.511,0.105,0.289,0.161,96.8,113.6,104.3
GSW,1,81,111,107,1,20150413,MEM,0.615,0.196,0.188,0.27,100.1,110.9,106.9
GSW,1,82,133,126,1,20150415,DEN,0.594,0.11,0.311,0.289,105.3,126.4,119.7
DEN,1,1,89,79,1,20141029,DET,0.388,0.132,0.275,0.271,96.4,92.3,82.0
DEN,0,2,91,102,0,20141101,OKC,0.481,0.161,0.239,0.175,95.6,95.2,106.7
DEN,1,3,105,110,0,20141103,SAC,0.414,0.122,0.294,0.301,100.4,104.5,109.5
DEN,0,4,109,131,0,20141105,SAC,0.506,0.128,0.184,0.317,99.5,109.6,131.7
DEN,1,5,101,110,0,20141107,CLE,0.535,0.124,0.182,0.118,96.7,104.5,113.8
DEN,0,6,100,116,0,20141109,POR,0.423,0.126,0.34,0.253,97.9,102.1,118.5
DEN,1,7,113,130,0,20141112,POR,0.478,0.10300000000000001,0.306,0.3,99.8,113.3,130.3
DEN,0,8,108,87,1,20141114,IND,0.54,0.075,0.295,0.161,91.8,117.7,94.8
DEN,0,9,93,109,0,20141116,NYK,0.47,0.154,0.222,0.195,95.6,97.3,114.0
DEN,0,10,106,97,1,20141117,CLE,0.553,0.141,0.214,0.141,94.0,112.8,103.2
DEN,1,11,107,100,1,20141119,OKC,0.549,0.08,0.316,0.207,84.8,126.1,117.9
DEN,1,12,117,97,1,20141121,NOP,0.591,0.09699999999999999,0.2,0.244,93.7,124.8,103.5
DEN,0,13,101,94,1,20141123,LAL,0.433,0.13,0.255,0.256,95.6,95.7,89.0
DEN,1,14,114,109,1,20141125,CHI,0.553,0.126,0.35,0.235,94.8,120.2,114.9
DEN,0,15,112,120,0,20141126,PHO,0.478,0.139,0.41700000000000004,0.289,97.7,114.7,122.9
DEN,1,16,122,97,1,20141128,PHO,0.511,0.14800000000000002,0.39,0.364,101.3,120.5,95.8
DEN,0,17,103,101,1,20141201,UTA,0.523,0.096,0.19,0.138,94.2,109.3,107.2
DEN,1,18,103,105,0,20141202,POR,0.549,0.135,0.175,0.173,97.5,105.6,107.7
DEN,0,19,89,119,0,20141205,WAS,0.409,0.166,0.20800000000000002,0.268,98.7,90.1,120.5
DEN,0,20,84,96,0,20141207,ATL,0.398,0.124,0.33299999999999996,0.108,92.5,90.8,103.8
DEN,0,21,107,112,0,20141208,TOR,0.462,0.105,0.345,0.106,89.7,108.1,113.1
DEN,1,22,102,82,1,20141210,MIA,0.494,0.094,0.395,0.212,84.1,121.3,97.5
DEN,0,23,96,108,0,20141213,HOU,0.411,0.12300000000000001,0.278,0.177,102.6,93.5,105.2
DEN,1,24,91,99,0,20141214,SAS,0.458,0.185,0.319,0.181,92.6,98.3,106.9
DEN,1,25,111,115,0,20141217,HOU,0.47,0.121,0.262,0.182,97.3,103.3,107.0
DEN,1,26,109,106,1,20141219,LAC,0.544,0.184,0.257,0.275,98.1,111.2,108.1
DEN,1,27,76,73,1,20141220,IND,0.378,0.15,0.188,0.171,94.9,80.0,76.9
DEN,0,28,82,110,0,20141222,CHO,0.39,0.12300000000000001,0.191,0.22,94.4,86.9,116.5
DEN,0,29,96,102,0,20141223,BRK,0.482,0.16399999999999998,0.341,0.207,92.5,103.8,110.3
DEN,1,30,106,102,1,20141226,MIN,0.426,0.142,0.423,0.263,101.4,104.5,100.6
DEN,1,31,102,116,0,20141228,TOR,0.448,0.08900000000000001,0.326,0.276,93.3,109.3,124.3
DEN,1,32,103,111,0,20141230,LAL,0.494,0.1,0.22399999999999998,0.195,98.4,104.6,112.8
DEN,0,33,101,106,0,20150101,CHI,0.429,0.10400000000000001,0.34,0.239,94.4,106.9,112.2
DEN,1,34,114,85,1,20150103,MEM,0.563,0.12300000000000001,0.21600000000000003,0.316,95.0,120.0,89.4
DEN,0,35,110,101,1,20150105,MIN,0.589,0.11599999999999999,0.25,0.131,91.5,120.2,110.4
DEN,1,36,93,90,1,20150107,ORL,0.493,0.19699999999999998,0.158,0.27,97.9,95.0,92.0
DEN,0,37,118,108,1,20150109,SAC,0.582,0.102,0.278,0.224,95.9,123.1,112.7
DEN,1,38,114,107,1,20150114,DAL,0.524,0.141,0.275,0.341,101.7,112.1,105.3
DEN,0,39,89,97,0,20150116,DAL,0.464,0.138,0.23600000000000002,0.145,95.1,93.6,102.0
DEN,1,40,105,113,0,20150117,MIN,0.467,0.09,0.271,0.207,94.6,111.0,119.4
DEN,0,41,79,122,0,20150119,GSW,0.385,0.14400000000000002,0.14800000000000002,0.138,99.5,79.4,122.6
DEN,1,42,99,109,0,20150120,SAS,0.5,0.14800000000000002,0.28600000000000003,0.253,94.4,104.8,115.4
DEN,1,43,99,100,0,20150123,BOS,0.449,0.107,0.34,0.213,92.0,107.6,108.7
DEN,1,44,115,117,0,20150125,WAS,0.465,0.07400000000000001,0.259,0.208,95.0,109.6,111.5
DEN,0,45,98,102,0,20150126,LAC,0.53,0.1,0.18600000000000003,0.12,90.5,108.3,112.7
DEN,0,46,93,85,1,20150128,NOP,0.518,0.083,0.205,0.059,83.7,111.1,101.6
DEN,0,47,69,99,0,20150129,MEM,0.345,0.149,0.185,0.103,94.8,72.8,104.4
DEN,1,48,86,104,0,20150131,CHO,0.386,0.106,0.145,0.163,102.2,84.1,101.8
DEN,0,49,98,105,0,20150203,PHI,0.459,0.126,0.16,0.235,100.0,98.0,105.0
DEN,0,50,100,104,0,20150204,BOS,0.438,0.13699999999999998,0.304,0.375,94.5,105.8,110.0
DEN,0,51,88,98,0,20150206,DET,0.418,0.121,0.21600000000000003,0.2,95.4,92.2,102.7
DEN,1,52,114,124,0,20150209,OKC,0.534,0.091,0.27899999999999997,0.241,95.5,119.4,129.9
DEN,0,53,106,96,1,20150210,LAL,0.57,0.073,0.121,0.203,90.2,117.5,106.5
DEN,0,54,81,89,0,20150220,MIL,0.399,0.139,0.264,0.167,93.0,87.1,95.7
DEN,0,55,94,119,0,20150222,OKC,0.397,0.102,0.262,0.175,100.8,93.3,118.1
DEN,1,56,82,110,0,20150223,BRK,0.367,0.111,0.306,0.138,94.8,86.5,116.0
DEN,1,57,96,110,0,20150225,PHO,0.457,0.136,0.192,0.272,98.8,97.2,111.4
DEN,1,58,82,104,0,20150227,UTA,0.381,0.134,0.314,0.214,89.7,91.4,116.0
DEN,1,59,92,99,0,20150301,NOP,0.451,0.1,0.314,0.098,91.7,100.3,107.9
DEN,1,60,106,95,1,20150303,MIL,0.523,0.121,0.195,0.186,97.9,108.3,97.0
DEN,0,61,100,85,1,20150304,MIN,0.5,0.11900000000000001,0.311,0.087,91.6,109.1,92.8
DEN,0,62,111,120,0,20150306,SAS,0.558,0.11900000000000001,0.195,0.174,98.7,112.5,121.6
DEN,1,63,100,114,0,20150307,HOU,0.462,0.152,0.245,0.163,105.8,94.5,107.7
DEN,1,64,106,78,1,20150309,NYK,0.483,0.057,0.22899999999999998,0.253,91.4,116.0,85.3
DEN,1,65,115,102,1,20150311,ATL,0.577,0.17,0.314,0.214,97.9,117.4,104.2
DEN,1,66,114,103,1,20150313,GSW,0.549,0.11699999999999999,0.33299999999999996,0.293,96.7,117.9,106.5
DEN,0,67,118,111,1,20150315,NOP,0.49,0.08900000000000001,0.218,0.154,90.8,107.6,101.2
DEN,0,68,81,92,0,20150316,MEM,0.42,0.14300000000000002,0.213,0.16,90.8,89.2,101.3
DEN,0,69,108,118,0,20150319,HOU,0.522,0.129,0.133,0.118,106.3,101.6,111.0
DEN,0,70,91,108,0,20150320,MIA,0.513,0.155,0.22699999999999998,0.127,92.7,98.2,116.5
DEN,0,71,119,100,1,20150322,ORL,0.533,0.11199999999999999,0.38299999999999995,0.256,96.4,123.4,103.7
DEN,1,72,85,99,0,20150325,PHI,0.393,0.14300000000000002,0.265,0.226,95.0,89.4,104.2
DEN,1,73,107,91,1,20150327,UTA,0.599,0.165,0.222,0.211,92.1,116.2,98.8
DEN,0,74,114,120,0,20150328,POR,0.516,0.098,0.22899999999999998,0.207,99.6,114.5,120.5
DEN,0,75,84,98,0,20150401,UTA,0.384,0.055999999999999994,0.22899999999999998,0.116,89.2,94.2,109.9
DEN,0,76,93,123,0,20150403,SAS,0.494,0.16399999999999998,0.262,0.08,95.3,97.6,129.0
DEN,1,77,92,107,0,20150404,LAC,0.412,0.132,0.306,0.259,94.0,97.9,113.9
DEN,1,78,119,101,1,20150408,LAL,0.574,0.084,0.268,0.205,94.1,126.4,107.3
DEN,1,79,143,144,0,20150410,DAL,0.484,0.099,0.415,0.176,99.3,119.2,120.0
DEN,1,80,122,111,1,20150412,SAC,0.604,0.159,0.278,0.28,102.9,118.6,107.9
DEN,0,81,103,110,0,20150413,LAC,0.436,0.09,0.424,0.149,94.2,109.3,116.8
DEN,0,82,126,133,0,20150415,GSW,0.578,0.175,0.25,0.361,105.3,119.7,126.4
BRK,0,1,105,121,0,20141029,BOS,0.531,0.179,0.257,0.25,99.3,105.7,121.8
BRK,0,2,102,90,1,20141101,DET,0.523,0.079,0.27899999999999997,0.126,86.8,117.6,103.7
BRK,1,3,116,85,1,20141103,OKC,0.589,0.08,0.237,0.202,90.1,128.8,94.4
BRK,1,4,91,98,0,20141105,MIN,0.488,0.16699999999999998,0.156,0.134,96.8,94.0,101.2
BRK,1,5,110,99,1,20141107,NYK,0.608,0.158,0.2,0.27,94.0,117.0,105.3
BRK,1,6,104,96,1,20141109,ORL,0.506,0.131,0.35,0.241,91.6,113.6,104.8
BRK,0,7,104,112,0,20141112,PHO,0.534,0.177,0.2,0.338,98.5,105.6,113.8
BRK,0,8,99,107,0,20141113,GSW,0.455,0.109,0.184,0.202,96.1,103.0,111.3
BRK,0,9,87,97,0,20141115,POR,0.399,0.085,0.261,0.18,89.2,97.6,108.8
BRK,1,10,83,95,0,20141117,MIA,0.479,0.128,0.262,0.229,82.4,100.7,115.3
BRK,1,11,118,122,0,20141119,MIL,0.527,0.16,0.222,0.228,86.0,104.6,108.1
BRK,0,12,94,92,1,20141121,OKC,0.5,0.183,0.303,0.403,87.5,107.4,105.2
BRK,0,13,87,99,0,20141122,SAS,0.423,0.10300000000000001,0.23600000000000002,0.11,91.2,95.4,108.6
BRK,0,14,99,91,1,20141126,PHI,0.549,0.22399999999999998,0.121,0.296,99.4,99.6,91.5
BRK,1,15,84,102,0,20141130,CHI,0.384,0.094,0.14,0.209,95.7,87.8,106.6
BRK,0,16,98,93,1,20141202,NYK,0.472,0.125,0.43799999999999994,0.157,86.3,113.6,107.8
BRK,1,17,95,93,1,20141203,SAS,0.461,0.09300000000000001,0.184,0.133,86.4,99.6,97.5
BRK,1,18,75,98,0,20141205,ATL,0.394,0.161,0.184,0.15,94.6,79.3,103.6
BRK,1,19,88,110,0,20141208,CLE,0.469,0.11800000000000001,0.222,0.148,89.2,98.7,123.4
BRK,0,20,80,105,0,20141210,CHI,0.347,0.1,0.263,0.216,91.7,87.2,114.5
BRK,1,21,88,70,1,20141212,PHI,0.475,0.161,0.325,0.136,88.9,99.0,78.8
BRK,0,22,114,87,1,20141213,CHO,0.694,0.139,0.138,0.194,87.4,130.5,99.6
BRK,1,23,91,95,0,20141216,MIA,0.442,0.157,0.244,0.299,93.0,97.8,102.1
BRK,0,24,89,105,0,20141217,TOR,0.488,0.125,0.311,0.123,86.3,103.1,121.7
BRK,0,25,91,95,0,20141219,CLE,0.532,0.161,0.10800000000000001,0.103,93.2,97.7,102.0
BRK,1,26,110,105,1,20141221,DET,0.579,0.145,0.086,0.289,97.4,112.9,107.8
BRK,1,27,102,96,1,20141223,DEN,0.505,0.085,0.245,0.11,92.5,110.3,103.8
BRK,0,28,109,107,1,20141226,BOS,0.536,0.136,0.289,0.241,97.6,111.7,109.6
BRK,1,29,85,110,0,20141227,IND,0.409,0.14400000000000002,0.11599999999999999,0.286,95.7,88.8,114.9
BRK,1,30,107,99,1,20141229,SAC,0.5,0.085,0.298,0.338,91.6,116.8,108.1
BRK,0,31,96,82,1,20141230,CHI,0.47,0.098,0.222,0.217,89.6,107.2,91.5
BRK,0,32,100,98,1,20150102,ORL,0.618,0.21600000000000003,0.121,0.153,97.6,102.4,100.4
BRK,0,33,84,88,0,20150104,MIA,0.436,0.107,0.22699999999999998,0.105,86.6,97.0,101.6
BRK,1,34,88,96,0,20150105,DAL,0.411,0.129,0.159,0.226,88.6,90.0,98.1
BRK,1,35,81,89,0,20150107,BOS,0.426,0.166,0.268,0.243,88.5,91.5,100.5
BRK,1,36,88,90,0,20150109,PHI,0.473,0.16699999999999998,0.25,0.26,89.2,98.7,100.9
BRK,0,37,93,98,0,20150110,DET,0.472,0.12300000000000001,0.205,0.114,92.3,100.8,106.2
BRK,1,38,99,113,0,20150112,HOU,0.494,0.14800000000000002,0.268,0.19,94.3,105.0,119.9
BRK,1,39,92,103,0,20150114,MEM,0.547,0.183,0.182,0.133,89.4,102.9,115.2
BRK,0,40,102,80,1,20150116,WAS,0.481,0.096,0.21600000000000003,0.296,91.2,111.8,87.7
BRK,1,41,90,99,0,20150117,WAS,0.463,0.1,0.23399999999999999,0.171,88.1,102.1,112.4
BRK,0,42,103,100,1,20150121,SAC,0.5,0.132,0.23800000000000002,0.304,95.4,108.0,104.9
BRK,0,43,84,123,0,20150122,LAC,0.398,0.10800000000000001,0.278,0.159,94.7,88.7,129.9
BRK,0,44,73,108,0,20150124,UTA,0.42,0.172,0.17800000000000002,0.133,90.2,80.9,119.7
BRK,0,45,102,113,0,20150128,ATL,0.5,0.078,0.214,0.172,89.9,113.5,125.7
BRK,1,46,122,127,0,20150130,TOR,0.505,0.059000000000000004,0.28,0.198,93.4,118.3,123.2
BRK,1,47,102,100,1,20150202,LAC,0.566,0.15,0.213,0.096,96.3,105.9,103.9
BRK,0,48,109,93,1,20150204,TOR,0.549,0.081,0.256,0.247,85.5,127.5,108.8
BRK,1,49,92,88,1,20150206,NYK,0.52,0.14300000000000002,0.27,0.203,85.8,107.2,102.6
BRK,0,50,77,114,0,20150207,WAS,0.364,0.142,0.271,0.273,90.9,84.7,125.4
BRK,0,51,97,103,0,20150209,MIL,0.559,0.151,0.21100000000000002,0.158,90.2,107.6,114.2
BRK,0,52,86,95,0,20150210,MEM,0.451,0.184,0.298,0.16,91.5,94.0,103.8
